Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,3418,,,Total Duration(ms)
2019-05-22T12:04:22.986-0400,158,784,91,1034,,,,,,,,,764
2019-05-22T12:04:24.021-0400,230,422,57,714,,,,,,,,,764
2019-05-22T12:04:24.736-0400,337,289,58,704,,,,,,,,,765
2019-05-22T12:04:25.440-0400,205,1081,90,1378,,,,,,,,,765
2019-05-22T12:04:26.819-0400,253,387,81,756,,,,,,,,,765
2019-05-22T12:04:27.575-0400,219,299,71,592,,,,,,,,,765
2019-05-22T12:04:28.168-0400,206,301,58,572,,,,,,,,,766
2019-05-22T12:04:28.740-0400,208,768,84,1061,,,,,,,,,766
2019-05-22T12:04:29.802-0400,298,433,93,828,,,,,,,,,766
2019-05-22T12:04:30.630-0400,206,417,79,705,,,,,,,,,766
2019-05-22T12:04:31.336-0400,262,886,89,1246,,,,,,,,,766
2019-05-22T12:04:32.583-0400,265,363,67,699,,,,,,,,,766
2019-05-22T12:04:33.282-0400,231,363,68,676,,,,,,,,,766
2019-05-22T12:04:33.959-0400,218,1065,96,1391,,,,,,,,,766
2019-05-22T12:04:35.351-0400,249,461,80,794,,,,,,,,,766
2019-05-22T12:04:36.145-0400,214,520,104,846,,,,,,,,,766
2019-05-22T12:04:36.992-0400,251,870,96,1224,,,,,,,,,767
2019-05-22T12:04:38.216-0400,700,339,64,1104,,,,,,,,,767
2019-05-22T12:04:39.320-0400,209,293,74,586,,,,,,,,,767
2019-05-22T12:04:39.907-0400,219,754,98,1072,,,,,,,,,768
2019-05-22T12:04:40.980-0400,843,385,73,1306,,,,,,,,,768
2019-05-22T12:04:42.286-0400,198,1037,105,1343,,,,,,,,,768
2019-05-22T12:04:43.630-0400,237,424,103,765,,,,,,,,,768
2019-05-22T12:04:44.396-0400,185,330,100,617,,,,,,,,,768
2019-05-22T12:04:45.013-0400,216,969,86,1276,,,,,,,,,768
2019-05-22T12:04:46.290-0400,218,325,73,618,,,,,,,,,768
2019-05-22T12:04:46.908-0400,201,305,67,577,,,,,,,,,769
2019-05-22T12:04:47.486-0400,270,868,81,1222,,,,,,,,,769
2019-05-22T12:04:48.709-0400,263,320,63,654,,,,,,,,,769
2019-05-22T12:04:49.363-0400,231,311,62,606,,,,,,,,,769
2019-05-22T12:04:49.969-0400,184,278,65,529,,,,,,,,,769
2019-05-22T12:04:50.499-0400,200,534,89,825,,,,,,,,,769
2019-05-22T12:04:51.324-0400,250,565,79,895,,,,,,,,,770
2019-05-22T12:04:52.220-0400,318,352,70,744,,,,,,,,,770
2019-05-22T12:04:52.964-0400,260,763,90,1116,,,,,,,,,770
2019-05-22T12:04:54.080-0400,274,448,82,807,,,,,,,,,770
2019-05-22T12:04:54.888-0400,215,331,62,609,,,,,,,,,770
2019-05-22T12:04:55.498-0400,231,584,83,901,,,,,,,,,770
2019-05-22T12:04:56.399-0400,211,295,77,585,,,,,,,,,770
2019-05-22T12:04:56.984-0400,224,333,55,614,,,,,,,,,771
2019-05-22T12:04:57.599-0400,190,330,68,591,,,,,,,,,771
2019-05-22T12:04:58.191-0400,231,581,82,897,,,,,,,,,771
2019-05-22T12:04:59.088-0400,303,316,62,682,,,,,,,,,772
2019-05-22T12:04:59.770-0400,173,395,99,673,,,,,,,,,772
2019-05-22T12:05:00.444-0400,177,939,129,1264,,,,,,,,,772
2019-05-22T12:05:01.708-0400,262,357,84,704,,,,,,,,,772
2019-05-22T12:05:02.412-0400,405,307,74,789,,,,,,,,,772
2019-05-22T12:05:03.202-0400,160,1067,71,1303,,,,,,,,,773
2019-05-22T12:05:04.505-0400,204,434,102,742,,,,,,,,,773
2019-05-22T12:05:05.248-0400,199,508,83,792,,,,,,,,,773
2019-05-22T12:05:06.041-0400,228,684,92,1006,,,,,,,,,773
2019-05-22T12:05:07.048-0400,235,421,79,738,,,,,,,,,773
2019-05-22T12:05:07.787-0400,234,506,114,855,,,,,,,,,773
2019-05-22T12:05:08.642-0400,237,771,88,1098,,,,,,,,,773
2019-05-22T12:05:09.741-0400,216,404,132,758,,,,,,,,,774
2019-05-22T12:05:10.499-0400,180,336,78,600,,,,,,,,,774
2019-05-22T12:05:11.100-0400,218,309,71,601,,,,,,,,,774
2019-05-22T12:05:11.702-0400,208,441,95,753,,,,,,,,,774
2019-05-22T12:05:12.456-0400,221,325,77,624,,,,,,,,,775
2019-05-22T12:05:13.081-0400,251,306,81,640,,,,,,,,,775
2019-05-22T12:05:13.722-0400,229,357,63,650,,,,,,,,,775
2019-05-22T12:05:14.372-0400,203,708,100,1013,,,,,,,,,775
2019-05-22T12:05:15.385-0400,204,506,160,874,,,,,,,,,775
2019-05-22T12:05:16.260-0400,242,321,70,646,,,,,,,,,775
2019-05-22T12:05:16.906-0400,178,863,83,1131,,,,,,,,,775
2019-05-22T12:05:18.038-0400,243,285,56,586,,,,,,,,,776
2019-05-22T12:05:18.624-0400,171,282,55,510,,,,,,,,,776
2019-05-22T12:05:19.135-0400,206,308,62,577,,,,,,,,,776
2019-05-22T12:05:19.713-0400,174,719,79,976,,,,,,,,,777
2019-05-22T12:05:20.689-0400,239,503,92,838,,,,,,,,,777
2019-05-22T12:05:21.528-0400,220,393,93,708,,,,,,,,,778
2019-05-22T12:05:22.236-0400,209,708,89,1012,,,,,,,,,778
2019-05-22T12:05:23.249-0400,209,635,82,929,,,,,,,,,778
2019-05-22T12:05:24.179-0400,225,503,77,808,,,,,,,,,778
2019-05-22T12:05:24.987-0400,207,841,107,1156,,,,,,,,,778
2019-05-22T12:05:26.143-0400,231,482,80,798,,,,,,,,,779
2019-05-22T12:05:26.941-0400,209,330,71,615,,,,,,,,,780
2019-05-22T12:05:27.557-0400,218,1023,72,1319,,,,,,,,,781
2019-05-22T12:05:28.876-0400,258,483,90,832,,,,,,,,,781
2019-05-22T12:05:29.709-0400,212,413,110,741,,,,,,,,,781
2019-05-22T12:05:30.450-0400,223,724,73,1023,,,,,,,,,781
2019-05-22T12:05:31.473-0400,232,340,68,642,,,,,,,,,782
2019-05-22T12:05:32.116-0400,200,491,74,766,,,,,,,,,782
2019-05-22T12:05:32.883-0400,204,991,159,1355,,,,,,,,,782
2019-05-22T12:05:34.238-0400,217,290,61,568,,,,,,,,,782
2019-05-22T12:05:34.807-0400,210,354,60,637,,,,,,,,,782
2019-05-22T12:05:35.445-0400,231,292,62,594,,,,,,,,,782
2019-05-22T12:05:36.040-0400,175,778,90,1044,,,,,,,,,783
2019-05-22T12:05:37.084-0400,259,334,79,677,,,,,,,,,783
2019-05-22T12:05:37.762-0400,236,325,78,656,,,,,,,,,783
2019-05-22T12:05:38.418-0400,230,1005,67,1307,,,,,,,,,783
2019-05-22T12:05:39.726-0400,222,663,70,956,,,,,,,,,783
2019-05-22T12:05:40.682-0400,153,268,61,483,,,,,,,,,783
2019-05-22T12:05:41.166-0400,262,992,86,1341,,,,,,,,,783
2019-05-22T12:05:42.508-0400,193,303,63,561,,,,,,,,,783
2019-05-22T12:05:43.069-0400,184,277,65,527,,,,,,,,,784
2019-05-22T12:05:43.597-0400,178,285,58,526,,,,,,,,,784
2019-05-22T12:05:44.124-0400,180,882,72,1137,,,,,,,,,784
2019-05-22T12:05:45.262-0400,584,290,63,939,,,,,,,,,784
2019-05-22T12:05:46.201-0400,227,337,59,625,,,,,,,,,784
2019-05-22T12:05:46.827-0400,233,787,110,1131,,,,,,,,,785
2019-05-22T12:05:47.959-0400,347,360,82,792,,,,,,,,,785
2019-05-22T12:05:48.751-0400,213,309,57,582,,,,,,,,,785
2019-05-22T12:05:49.334-0400,282,895,72,1252,,,,,,,,,786
2019-05-22T12:05:50.587-0400,209,446,61,717,,,,,,,,,786
2019-05-22T12:05:51.305-0400,263,351,63,678,,,,,,,,,786
2019-05-22T12:05:51.984-0400,248,1349,76,1677,,,,,,,,,787
2019-05-22T12:05:53.661-0400,192,446,100,739,,,,,,,,,787
2019-05-22T12:05:54.401-0400,248,1011,96,1357,,,,,,,,,788
2019-05-22T12:05:55.758-0400,288,453,84,826,,,,,,,,,788
2019-05-22T12:05:56.585-0400,273,411,94,782,,,,,,,,,788
2019-05-22T12:05:57.368-0400,233,893,92,1219,,,,,,,,,788
2019-05-22T12:05:58.588-0400,224,501,69,796,,,,,,,,,788
2019-05-22T12:05:59.385-0400,216,506,65,788,,,,,,,,,788
2019-05-22T12:06:00.174-0400,209,555,83,849,,,,,,,,,789
2019-05-22T12:06:01.023-0400,273,344,65,687,,,,,,,,,789
2019-05-22T12:06:01.711-0400,156,335,64,561,,,,,,,,,789
2019-05-22T12:06:02.272-0400,178,316,140,636,,,,,,,,,789
2019-05-22T12:06:02.909-0400,177,636,112,927,,,,,,,,,789
2019-05-22T12:06:03.837-0400,273,311,71,657,,,,,,,,,789
2019-05-22T12:06:04.494-0400,216,330,69,619,,,,,,,,,789
2019-05-22T12:06:05.114-0400,173,840,97,1127,,,,,,,,,789
2019-05-22T12:06:06.242-0400,226,372,125,724,,,,,,,,,789
2019-05-22T12:06:06.967-0400,201,542,95,840,,,,,,,,,790
2019-05-22T12:06:07.808-0400,262,872,88,1224,,,,,,,,,790
2019-05-22T12:06:09.032-0400,228,500,74,806,,,,,,,,,790
2019-05-22T12:06:09.839-0400,200,539,81,824,,,,,,,,,790
2019-05-22T12:06:10.664-0400,251,620,68,944,,,,,,,,,790
2019-05-22T12:06:11.608-0400,254,459,117,832,,,,,,,,,790
2019-05-22T12:06:12.441-0400,214,488,97,800,,,,,,,,,791
2019-05-22T12:06:13.241-0400,215,706,75,1003,,,,,,,,,792
2019-05-22T12:06:14.244-0400,221,516,79,818,,,,,,,,,792
2019-05-22T12:06:15.062-0400,184,554,104,849,,,,,,,,,792
2019-05-22T12:06:15.912-0400,208,537,78,827,,,,,,,,,792
2019-05-22T12:06:16.740-0400,257,295,61,614,,,,,,,,,792
2019-05-22T12:06:17.355-0400,174,321,57,554,,,,,,,,,792
2019-05-22T12:06:17.909-0400,195,322,55,573,,,,,,,,,792
2019-05-22T12:06:18.483-0400,178,726,83,993,,,,,,,,,792
2019-05-22T12:06:19.476-0400,257,476,84,818,,,,,,,,,793
2019-05-22T12:06:20.295-0400,258,365,73,698,,,,,,,,,793
2019-05-22T12:06:20.994-0400,301,854,84,1241,,,,,,,,,793
2019-05-22T12:06:22.236-0400,236,430,62,730,,,,,,,,,793
2019-05-22T12:06:22.966-0400,183,327,60,571,,,,,,,,,793
2019-05-22T12:06:23.538-0400,232,1042,88,1364,,,,,,,,,793
2019-05-22T12:06:24.902-0400,307,527,71,908,,,,,,,,,794
2019-05-22T12:06:25.810-0400,213,370,88,672,,,,,,,,,794
2019-05-22T12:06:26.483-0400,178,813,87,1080,,,,,,,,,794
2019-05-22T12:06:27.564-0400,235,496,80,814,,,,,,,,,794
2019-05-22T12:06:28.378-0400,223,358,58,641,,,,,,,,,794
2019-05-22T12:06:29.020-0400,206,912,85,1210,,,,,,,,,795
2019-05-22T12:06:30.230-0400,279,656,98,1035,,,,,,,,,795
2019-05-22T12:06:31.266-0400,292,345,93,732,,,,,,,,,795
2019-05-22T12:06:31.999-0400,284,624,101,1011,,,,,,,,,795
2019-05-22T12:06:33.010-0400,217,496,82,800,,,,,,,,,795
2019-05-22T12:06:33.810-0400,210,518,83,815,,,,,,,,,796
2019-05-22T12:06:34.626-0400,216,602,83,903,,,,,,,,,796
2019-05-22T12:06:35.529-0400,285,864,77,1234,,,,,,,,,796
2019-05-22T12:06:36.764-0400,186,315,73,576,,,,,,,,,796
2019-05-22T12:06:37.340-0400,249,601,93,947,,,,,,,,,796
2019-05-22T12:06:38.287-0400,218,440,93,768,,,,,,,,,796
2019-05-22T12:06:39.056-0400,308,329,55,694,,,,,,,,,796
2019-05-22T12:06:39.750-0400,194,1050,100,1345,,,,,,,,,796
2019-05-22T12:06:41.096-0400,222,494,80,798,,,,,,,,,797
2019-05-22T12:06:41.894-0400,268,452,153,879,,,,,,,,,797
2019-05-22T12:06:42.773-0400,199,782,75,1059,,,,,,,,,797
2019-05-22T12:06:43.833-0400,203,311,59,575,,,,,,,,,798
2019-05-22T12:06:44.408-0400,175,288,60,525,,,,,,,,,798
2019-05-22T12:06:44.933-0400,188,263,65,517,,,,,,,,,798
2019-05-22T12:06:45.451-0400,171,601,71,844,,,,,,,,,798
2019-05-22T12:06:46.296-0400,249,298,61,609,,,,,,,,,799
2019-05-22T12:06:46.906-0400,198,341,56,601,,,,,,,,,799
2019-05-22T12:06:47.508-0400,202,280,70,554,,,,,,,,,799
2019-05-22T12:06:48.062-0400,208,810,88,1107,,,,,,,,,799
2019-05-22T12:06:49.170-0400,250,375,486,1118,,,,,,,,,799
2019-05-22T12:06:50.289-0400,232,378,66,682,,,,,,,,,799
2019-05-22T12:06:50.971-0400,231,534,124,929,,,,,,,,,799
2019-05-22T12:06:51.900-0400,236,351,66,661,,,,,,,,,799
2019-05-22T12:06:52.561-0400,209,364,88,669,,,,,,,,,799
2019-05-22T12:06:53.231-0400,196,978,64,1239,,,,,,,,,800
2019-05-22T12:06:54.471-0400,171,308,500,984,,,,,,,,,800
2019-05-22T12:06:55.456-0400,317,486,83,888,,,,,,,,,800
2019-05-22T12:06:56.345-0400,181,589,3281,4054,,,,,,,,,800
2019-05-22T12:07:00.399-0400,202,462,89,754,,,,,,,,,800
2019-05-22T12:07:01.154-0400,183,1262,87,1533,,,,,,,,,800
2019-05-22T12:07:02.688-0400,282,447,848,1582,,,,,,,,,801
2019-05-22T12:07:04.270-0400,243,849,87,1182,,,,,,,,,801
2019-05-22T12:07:05.453-0400,290,341,280,913,,,,,,,,,801
2019-05-22T12:07:06.366-0400,218,397,75,691,,,,,,,,,801
2019-05-22T12:07:07.058-0400,172,770,143,1087,,,,,,,,,801
2019-05-22T12:07:08.146-0400,199,499,101,812,,,,,,,,,801
2019-05-22T12:07:08.958-0400,207,329,57,596,,,,,,,,,801
2019-05-22T12:07:09.555-0400,239,1099,77,1418,,,,,,,,,801
2019-05-22T12:07:10.973-0400,314,424,101,842,,,,,,,,,801
2019-05-22T12:07:11.815-0400,226,315,248,797,,,,,,,,,802
2019-05-22T12:07:12.613-0400,272,773,82,1130,,,,,,,,,802
2019-05-22T12:07:13.744-0400,188,442,126,777,,,,,,,,,802
2019-05-22T12:07:14.521-0400,214,349,61,625,,,,,,,,,802
2019-05-22T12:07:15.147-0400,186,985,80,1256,,,,,,,,,802
2019-05-22T12:07:16.403-0400,292,444,94,840,,,,,,,,,802
2019-05-22T12:07:17.243-0400,231,484,92,809,,,,,,,,,802
2019-05-22T12:07:18.053-0400,2352,344,62,2760,,,,,,,,,802
2019-05-22T12:07:20.813-0400,254,782,956,1997,,,,,,,,,803
2019-05-22T12:07:22.810-0400,256,420,76,754,,,,,,,,,803
2019-05-22T12:07:23.565-0400,211,648,109,969,,,,,,,,,803
2019-05-22T12:07:24.535-0400,246,450,99,797,,,,,,,,,803
2019-05-22T12:07:25.332-0400,286,314,83,684,,,,,,,,,803
2019-05-22T12:07:26.017-0400,211,947,83,1243,,,,,,,,,803
2019-05-22T12:07:27.260-0400,232,305,58,597,,,,,,,,,803
2019-05-22T12:07:27.857-0400,225,290,275,792,,,,,,,,,803
2019-05-22T12:07:28.650-0400,260,830,69,1172,,,,,,,,,803
2019-05-22T12:07:29.823-0400,252,376,74,709,,,,,,,,,803
2019-05-22T12:07:30.532-0400,228,289,318,838,,,,,,,,,804
2019-05-22T12:07:31.370-0400,292,747,88,1156,,,,,,,,,804
2019-05-22T12:07:32.527-0400,270,420,112,809,,,,,,,,,804
2019-05-22T12:07:33.336-0400,169,373,64,607,,,,,,,,,804
2019-05-22T12:07:33.944-0400,182,738,86,1014,,,,,,,,,804
2019-05-22T12:07:34.959-0400,282,537,68,890,,,,,,,,,804
2019-05-22T12:07:35.850-0400,238,286,81,605,,,,,,,,,804
2019-05-22T12:07:36.457-0400,188,976,80,1246,,,,,,,,,804
2019-05-22T12:07:37.704-0400,223,278,65,567,,,,,,,,,804
2019-05-22T12:07:38.271-0400,174,294,247,722,,,,,,,,,804
2019-05-22T12:07:38.994-0400,286,821,405,1524,,,,,,,,,804
2019-05-22T12:07:40.518-0400,311,290,168,773,,,,,,,,,804
2019-05-22T12:07:41.292-0400,270,357,74,705,,,,,,,,,805
2019-05-22T12:07:41.997-0400,286,666,77,1033,,,,,,,,,805
2019-05-22T12:07:43.031-0400,306,311,168,788,,,,,,,,,805
2019-05-22T12:07:43.819-0400,179,292,60,537,,,,,,,,,805
2019-05-22T12:07:44.356-0400,203,799,162,1172,,,,,,,,,805
2019-05-22T12:07:45.529-0400,219,313,61,595,,,,,,,,,805
2019-05-22T12:07:46.124-0400,185,339,447,971,,,,,,,,,805
2019-05-22T12:07:47.096-0400,251,820,86,1160,,,,,,,,,805
2019-05-22T12:07:48.257-0400,205,425,140,775,,,,,,,,,805
2019-05-22T12:07:49.032-0400,235,304,62,603,,,,,,,,,805
2019-05-22T12:07:49.636-0400,264,686,87,1040,,,,,,,,,805
2019-05-22T12:07:50.676-0400,254,414,93,764,,,,,,,,,805
2019-05-22T12:07:51.440-0400,244,583,99,929,,,,,,,,,806
2019-05-22T12:07:52.370-0400,254,586,85,926,,,,,,,,,806
2019-05-22T12:07:53.296-0400,224,486,272,987,,,,,,,,,806
2019-05-22T12:07:54.284-0400,256,489,80,829,,,,,,,,,806
2019-05-22T12:07:55.114-0400,221,717,1279,2224,,,,,,,,,806
2019-05-22T12:07:57.338-0400,190,287,178,657,,,,,,,,,806
2019-05-22T12:07:57.996-0400,174,333,142,654,,,,,,,,,806
2019-05-22T12:07:58.651-0400,246,433,1486,2166,,,,,,,,,806
2019-05-22T12:08:00.818-0400,190,316,72,579,,,,,,,,,806
2019-05-22T12:08:01.397-0400,192,326,376,897,,,,,,,,,806
2019-05-22T12:08:02.294-0400,230,307,100,641,,,,,,,,,806
2019-05-22T12:02:01.825-0400,6057,4609,833,12098,,,,,,,,,806
2019-05-22T12:02:13.923-0400,675,463,389,1564,,,,,,,,,806
2019-05-22T12:02:15.488-0400,652,456,221,1330,,,,,,,,,806
2019-05-22T12:02:16.819-0400,607,431,132,1200,,,,,,,,,806
2019-05-22T12:02:18.020-0400,325,481,182,992,,,,,,,,,806
2019-05-22T12:02:19.012-0400,307,451,133,902,,,,,,,,,807
2019-05-22T12:02:19.915-0400,305,694,166,1171,,,,,,,,,807
2019-05-22T12:02:21.087-0400,445,466,135,1051,,,,,,,,,807
2019-05-22T12:02:22.138-0400,401,1022,136,1573,,,,,,,,,807
2019-05-22T12:02:23.712-0400,273,498,119,893,,,,,,,,,807
2019-05-22T12:02:24.605-0400,300,496,103,902,,,,,,,,,807
2019-05-22T12:02:25.507-0400,280,539,98,921,,,,,,,,,807
2019-05-22T12:02:26.428-0400,314,430,138,886,,,,,,,,,807
2019-05-22T12:02:27.325-0400,312,314,113,746,,,,,,,,,807
2019-05-22T12:02:28.072-0400,279,430,461,1174,,,,,,,,,807
2019-05-22T12:02:29.246-0400,259,310,71,644,,,,,,,,,807
2019-05-22T12:02:29.891-0400,278,366,95,747,,,,,,,,,807
2019-05-22T12:02:30.639-0400,240,589,1097,1930,,,,,,,,,808
2019-05-22T12:02:32.569-0400,327,382,79,791,,,,,,,,,808
2019-05-22T12:02:33.361-0400,214,735,123,1080,,,,,,,,,808
2019-05-22T12:02:34.441-0400,272,380,605,1258,,,,,,,,,808
2019-05-22T12:02:35.699-0400,285,988,102,1378,,,,,,,,,808
2019-05-22T12:02:37.078-0400,274,304,73,656,,,,,,,,,808
2019-05-22T12:02:37.735-0400,235,325,298,861,,,,,,,,,808
2019-05-22T12:02:38.596-0400,278,757,129,1165,,,,,,,,,808
2019-05-22T12:02:39.762-0400,262,632,592,1489,,,,,,,,,808
2019-05-22T12:02:41.252-0400,268,689,1064,2025,,,,,,,,,808
2019-05-22T12:02:43.278-0400,243,351,73,670,,,,,,,,,808
2019-05-22T12:02:43.948-0400,238,670,83,995,,,,,,,,,808
2019-05-22T12:02:44.944-0400,294,437,75,826,,,,,,,,,809
2019-05-22T12:02:45.771-0400,220,364,333,920,,,,,,,,,809
2019-05-22T12:02:46.691-0400,236,466,89,796,,,,,,,,,809
2019-05-22T12:02:47.488-0400,229,517,96,844,,,,,,,,,809
2019-05-22T12:02:48.332-0400,286,315,164,766,,,,,,,,,809
2019-05-22T12:02:49.099-0400,241,839,85,1171,,,,,,,,,809
2019-05-22T12:02:50.270-0400,245,483,102,832,,,,,,,,,809
2019-05-22T12:02:51.103-0400,206,512,657,1384,,,,,,,,,809
2019-05-22T12:02:52.487-0400,232,534,87,863,,,,,,,,,809
2019-05-22T12:02:53.351-0400,263,460,99,823,,,,,,,,,809
2019-05-22T12:02:54.174-0400,232,996,87,1325,,,,,,,,,809
2019-05-22T12:02:55.499-0400,256,320,191,769,,,,,,,,,810
2019-05-22T12:02:56.269-0400,220,370,80,678,,,,,,,,,810
2019-05-22T12:02:56.947-0400,257,704,89,1054,,,,,,,,,810
2019-05-22T12:02:58.002-0400,233,443,124,802,,,,,,,,,810
2019-05-22T12:02:58.804-0400,208,3446,68,3732,,,,,,,,,810
2019-05-22T12:03:02.537-0400,181,571,100,855,,,,,,,,,810
2019-05-22T12:03:03.392-0400,253,461,95,815,,,,,,,,,810
2019-05-22T12:03:04.207-0400,298,419,101,826,,,,,,,,,810
2019-05-22T12:03:05.034-0400,297,623,86,1015,,,,,,,,,810
2019-05-22T12:03:06.049-0400,213,385,60,662,,,,,,,,,811
2019-05-22T12:03:06.712-0400,219,357,55,642,,,,,,,,,811
2019-05-22T12:03:07.355-0400,208,1050,95,1355,,,,,,,,,811
2019-05-22T12:03:08.711-0400,278,366,121,769,,,,,,,,,811
2019-05-22T12:03:09.481-0400,320,328,69,722,,,,,,,,,811
2019-05-22T12:03:10.203-0400,313,658,84,1057,,,,,,,,,811
2019-05-22T12:03:11.260-0400,273,458,159,893,,,,,,,,,811
2019-05-22T12:03:12.154-0400,254,508,88,855,,,,,,,,,812
2019-05-22T12:03:13.009-0400,209,723,89,1022,,,,,,,,,812
2019-05-22T12:03:14.032-0400,265,925,60,1252,,,,,,,,,812
2019-05-22T12:03:15.284-0400,178,1140,94,1414,,,,,,,,,812
2019-05-22T12:03:16.698-0400,291,429,78,801,,,,,,,,,812
2019-05-22T12:03:17.500-0400,235,502,75,815,,,,,,,,,812
2019-05-22T12:03:18.315-0400,214,631,171,1019,,,,,,,,,812
2019-05-22T12:03:19.334-0400,288,456,85,832,,,,,,,,,813
2019-05-22T12:03:20.167-0400,224,406,85,720,,,,,,,,,813
2019-05-22T12:03:20.888-0400,231,704,89,1028,,,,,,,,,813
2019-05-22T12:03:21.916-0400,231,493,128,866,,,,,,,,,813
2019-05-22T12:03:22.782-0400,193,334,61,590,,,,,,,,,813
2019-05-22T12:03:23.373-0400,191,821,88,1101,,,,,,,,,813
2019-05-22T12:03:24.474-0400,241,289,72,605,,,,,,,,,813
2019-05-22T12:03:25.080-0400,228,330,68,635,,,,,,,,,813
2019-05-22T12:03:25.716-0400,200,308,472,983,,,,,,,,,813
2019-05-22T12:03:26.699-0400,220,433,78,734,,,,,,,,,813
2019-05-22T12:03:27.433-0400,269,468,83,822,,,,,,,,,813
2019-05-22T12:03:28.256-0400,241,496,1181,1919,,,,,,,,,813
2019-05-22T12:03:30.176-0400,260,396,89,750,,,,,,,,,813
2019-05-22T12:03:30.926-0400,258,1081,76,1421,,,,,,,,,814
2019-05-22T12:03:32.347-0400,248,487,92,838,,,,,,,,,814
2019-05-22T12:03:33.186-0400,275,444,96,816,,,,,,,,,814
2019-05-22T12:03:34.003-0400,209,617,97,1142,,,,,,,,,814
2019-05-22T12:03:35.145-0400,320,329,79,734,,,,,,,,,814
2019-05-22T12:03:35.880-0400,215,394,67,683,,,,,,,,,814
2019-05-22T12:03:36.563-0400,961,372,88,1426,,,,,,,,,814
2019-05-22T12:03:37.989-0400,204,792,154,1151,,,,,,,,,814
2019-05-22T12:03:39.141-0400,1005,373,657,2036,,,,,,,,,814
2019-05-22T12:03:41.178-0400,1460,499,152,2115,,,,,,,,,814
2019-05-22T12:03:43.293-0400,434,592,75,1103,,,,,,,,,814
2019-05-22T12:03:44.397-0400,1068,820,219,2111,,,,,,,,,814
2019-05-22T12:03:46.508-0400,536,423,85,1058,,,,,,,,,814
2019-05-22T12:03:47.567-0400,982,353,215,1552,,,,,,,,,815
2019-05-22T12:03:49.120-0400,325,355,68,757,,,,,,,,,815
2019-05-22T12:03:49.878-0400,205,372,56,638,,,,,,,,,815
2019-05-22T12:03:50.516-0400,184,1020,109,1317,,,,,,,,,815
2019-05-22T12:03:51.833-0400,218,299,61,580,,,,,,,,,815
2019-05-22T12:03:52.414-0400,280,348,78,712,,,,,,,,,815
2019-05-22T12:03:53.126-0400,222,1027,76,1330,,,,,,,,,815
2019-05-22T12:03:54.457-0400,282,333,105,723,,,,,,,,,815
2019-05-22T12:03:55.181-0400,232,304,80,629,,,,,,,,,815
2019-05-22T12:03:55.810-0400,265,1076,80,1424,,,,,,,,,815
2019-05-22T12:03:57.235-0400,243,341,90,686,,,,,,,,,815
2019-05-22T12:03:57.922-0400,293,290,84,668,,,,,,,,,815
2019-05-22T12:03:58.591-0400,230,1094,92,1417,,,,,,,,,815
2019-05-22T12:04:00.008-0400,240,589,72,904,,,,,,,,,815
2019-05-22T12:04:00.913-0400,230,513,65,812,,,,,,,,,815
2019-05-22T12:04:01.726-0400,184,772,82,1042,,,,,,,,,815
2019-05-22T12:04:02.769-0400,281,451,77,812,,,,,,,,,816
2019-05-22T12:04:03.581-0400,228,510,83,823,,,,,,,,,816
2019-05-22T12:04:04.405-0400,238,799,98,1137,,,,,,,,,816
2019-05-22T12:04:05.543-0400,252,367,63,684,,,,,,,,,816
2019-05-22T12:04:06.227-0400,191,389,89,670,,,,,,,,,816
2019-05-22T12:04:06.898-0400,180,826,93,1102,,,,,,,,,816
2019-05-22T12:04:08.000-0400,251,469,86,810,,,,,,,,,816
2019-05-22T12:04:08.811-0400,235,494,110,842,,,,,,,,,816
2019-05-22T12:04:09.654-0400,221,790,101,1114,,,,,,,,,816
2019-05-22T12:04:10.769-0400,265,454,81,815,,,,,,,,,816
2019-05-22T12:04:11.584-0400,255,370,71,700,,,,,,,,,816
2019-05-22T12:04:12.285-0400,292,667,89,1051,,,,,,,,,816
2019-05-22T12:04:13.336-0400,212,337,106,660,,,,,,,,,816
2019-05-22T12:04:13.997-0400,221,306,70,597,,,,,,,,,816
2019-05-22T12:04:14.595-0400,258,1040,79,1380,,,,,,,,,817
2019-05-22T12:04:15.975-0400,251,482,83,820,,,,,,,,,817
2019-05-22T12:04:16.796-0400,231,501,91,833,,,,,,,,,817
2019-05-22T12:04:17.630-0400,245,680,89,1015,,,,,,,,,817
2019-05-22T12:04:18.646-0400,241,490,90,827,,,,,,,,,817
2019-05-22T12:04:19.473-0400,288,318,81,689,,,,,,,,,817
2019-05-22T12:04:20.163-0400,201,954,76,1234,,,,,,,,,817
2019-05-22T12:04:21.398-0400,233,506,61,801,,,,,,,,,817
2019-05-22T12:04:22.200-0400,150,277,74,502,,,,,,,,,817
2019-05-22T12:04:22.702-0400,161,1063,86,1323,,,,,,,,,817
2019-05-22T12:04:24.026-0400,286,752,71,1112,,,,,,,,,817
2019-05-22T12:04:25.138-0400,191,250,73,515,,,,,,,,,817
2019-05-22T12:04:25.654-0400,193,879,96,1170,,,,,,,,,818
2019-05-22T12:04:26.824-0400,253,384,96,734,,,,,,,,,818
2019-05-22T12:04:27.559-0400,233,297,57,591,,,,,,,,,818
2019-05-22T12:04:28.150-0400,201,313,55,574,,,,,,,,,818
2019-05-22T12:04:28.724-0400,186,806,84,1080,,,,,,,,,818
