Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,6572
2019-05-23T20:36:00.809-0400,295,247,247,801,,,,,,
2019-05-23T20:36:01.610-0400,434,267,131,833,,,,,,
2019-05-23T20:36:02.444-0400,275,283,126,696,,,,,,
2019-05-23T20:36:03.141-0400,313,104,28,446,,,,,,
2019-05-23T20:36:03.587-0400,279,329,143,752,,,,,,
2019-05-23T20:36:04.340-0400,288,290,155,735,,,,,,
2019-05-23T20:36:05.075-0400,296,278,151,727,,,,,,
2019-05-23T20:36:05.803-0400,299,217,120,637,,,,,,
2019-05-23T20:36:06.440-0400,285,271,124,690,,,,,,
2019-05-23T20:36:07.131-0400,278,243,132,654,,,,,,
2019-05-23T20:36:07.786-0400,289,222,126,648,,,,,,
2019-05-23T20:36:08.435-0400,282,228,126,651,,,,,,
2019-05-23T20:36:09.087-0400,275,396,119,791,,,,,,
2019-05-23T20:36:09.879-0400,282,85,20,388,,,,,,
2019-05-23T20:36:10.267-0400,317,274,137,730,,,,,,
2019-05-23T20:36:10.998-0400,300,249,137,686,,,,,,
2019-05-23T20:36:11.685-0400,269,292,137,711,,,,,,
2019-05-23T20:36:12.396-0400,276,411,167,855,,,,,,
2019-05-23T20:36:13.252-0400,316,324,130,781,,,,,,
2019-05-23T20:36:14.034-0400,1109,440,127,1689,,,,,,
2019-05-23T20:36:15.723-0400,283,479,138,901,,,,,,
2019-05-23T20:36:16.625-0400,289,493,132,916,,,,,,
2019-05-23T20:36:17.541-0400,277,258,135,671,,,,,,
2019-05-23T20:36:18.213-0400,281,224,127,646,,,,,,
2019-05-23T20:36:18.859-0400,285,231,127,645,,,,,,
2019-05-23T20:36:19.505-0400,288,382,137,808,,,,,,
2019-05-23T20:36:20.313-0400,300,258,131,691,,,,,,
2019-05-23T20:36:21.005-0400,369,215,139,725,,,,,,
2019-05-23T20:36:21.730-0400,284,287,136,720,,,,,,
2019-05-23T20:36:22.450-0400,285,216,144,647,,,,,,
2019-05-23T20:36:23.098-0400,367,224,138,744,,,,,,
2019-05-23T20:36:23.842-0400,289,291,136,723,,,,,,
2019-05-23T20:36:24.565-0400,273,263,139,688,,,,,,
2019-05-23T20:36:25.254-0400,296,110,30,438,,,,,,
2019-05-23T20:36:25.692-0400,275,467,129,872,,,,,,
2019-05-23T20:36:26.564-0400,278,316,154,749,,,,,,
2019-05-23T20:36:27.314-0400,284,212,130,639,,,,,,
2019-05-23T20:36:27.954-0400,284,316,129,737,,,,,,
2019-05-23T20:36:28.692-0400,267,265,129,662,,,,,,
2019-05-23T20:36:29.355-0400,261,99,21,382,,,,,,
2019-05-23T20:36:29.737-0400,269,244,132,646,,,,,,
2019-05-23T20:36:30.384-0400,287,579,128,995,,,,,,
2019-05-23T20:36:31.379-0400,288,278,135,702,,,,,,
2019-05-23T20:36:32.082-0400,300,272,120,693,,,,,,
2019-05-23T20:36:32.776-0400,269,251,127,661,,,,,,
2019-05-23T20:36:33.437-0400,303,376,23,703,,,,,,
2019-05-23T20:36:34.140-0400,304,268,129,705,,,,,,
2019-05-23T20:36:34.846-0400,271,255,129,663,,,,,,
2019-05-23T20:36:35.509-0400,271,270,129,672,,,,,,
2019-05-23T20:36:36.182-0400,277,217,129,635,,,,,,
2019-05-23T20:36:36.817-0400,326,104,20,451,,,,,,
2019-05-23T20:36:37.269-0400,273,290,132,697,,,,,,
2019-05-23T20:36:37.967-0400,281,249,124,666,,,,,,
2019-05-23T20:36:38.633-0400,287,246,135,679,,,,,,
2019-05-23T20:36:39.313-0400,276,242,139,658,,,,,,
2019-05-23T20:36:39.971-0400,293,1105,137,1536,,,,,,
2019-05-23T20:36:41.508-0400,282,336,140,760,,,,,,
2019-05-23T20:36:42.269-0400,285,658,189,1133,,,,,,
2019-05-23T20:36:43.402-0400,298,433,146,889,,,,,,
2019-05-23T20:36:44.292-0400,287,477,142,917,,,,,,
2019-05-23T20:36:45.209-0400,278,395,268,942,,,,,,
2019-05-23T20:36:46.155-0400,343,408,124,885,,,,,,
2019-05-23T20:36:47.041-0400,278,240,120,640,,,,,,
2019-05-23T20:36:47.682-0400,287,290,126,715,,,,,,
2019-05-23T20:36:48.397-0400,290,237,123,666,,,,,,
2019-05-23T20:36:49.064-0400,271,260,130,662,,,,,,
2019-05-23T20:36:49.727-0400,298,302,132,749,,,,,,
2019-05-23T20:36:50.476-0400,301,386,190,888,,,,,,
2019-05-23T20:36:51.365-0400,303,99,19,423,,,,,,
2019-05-23T20:36:51.788-0400,287,302,135,726,,,,,,
2019-05-23T20:36:52.515-0400,281,401,124,818,,,,,,
2019-05-23T20:36:53.333-0400,285,1406,171,1872,,,,,,
2019-05-23T20:36:55.206-0400,295,98,20,414,,,,,,
2019-05-23T20:36:55.620-0400,287,822,136,1257,,,,,,
2019-05-23T20:36:56.877-0400,287,104,19,413,,,,,,
2019-05-23T20:36:57.290-0400,295,372,128,797,,,,,,
2019-05-23T20:36:58.088-0400,429,362,138,930,,,,,,
2019-05-23T20:36:59.019-0400,295,487,137,930,,,,,,
2019-05-23T20:36:59.949-0400,292,487,176,956,,,,,,
2019-05-23T20:37:00.905-0400,403,214,126,753,,,,,,
2019-05-23T20:37:01.659-0400,301,238,145,700,,,,,,
2019-05-23T20:37:02.359-0400,285,207,133,639,,,,,,
2019-05-23T20:37:02.999-0400,318,214,139,671,,,,,,
2019-05-23T20:37:03.671-0400,280,241,131,654,,,,,,
2019-05-23T20:37:04.325-0400,281,265,124,672,,,,,,
2019-05-23T20:37:04.998-0400,325,283,207,816,,,,,,
2019-05-23T20:37:05.814-0400,278,245,129,653,,,,,,
2019-05-23T20:37:06.467-0400,326,250,140,716,,,,,,
2019-05-23T20:37:07.184-0400,303,335,120,760,,,,,,
2019-05-23T20:37:07.945-0400,284,94,22,402,,,,,,
2019-05-23T20:37:08.347-0400,298,285,136,733,,,,,,
2019-05-23T20:37:09.080-0400,297,259,138,707,,,,,,
2019-05-23T20:37:09.788-0400,277,332,132,755,,,,,,
2019-05-23T20:37:10.544-0400,301,309,199,810,,,,,,
2019-05-23T20:37:11.355-0400,287,287,136,712,,,,,,
2019-05-23T20:37:12.068-0400,292,393,137,836,,,,,,
2019-05-23T20:37:12.905-0400,285,267,166,720,,,,,,
2019-05-23T20:37:13.625-0400,1120,416,144,1689,,,,,,
2019-05-23T20:37:15.315-0400,282,486,135,905,,,,,,
2019-05-23T20:37:16.220-0400,282,291,123,707,,,,,,
2019-05-23T20:37:16.927-0400,272,273,127,673,,,,,,
2019-05-23T20:37:17.601-0400,279,100,21,402,,,,,,
2019-05-23T20:37:18.003-0400,299,257,138,706,,,,,,
2019-05-23T20:37:18.709-0400,277,310,153,742,,,,,,
2019-05-23T20:37:19.451-0400,293,287,141,722,,,,,,
2019-05-23T20:37:20.174-0400,279,249,134,664,,,,,,
2019-05-23T20:37:20.839-0400,286,243,134,664,,,,,,
2019-05-23T20:37:21.503-0400,265,300,126,703,,,,,,
2019-05-23T20:37:22.207-0400,254,285,119,659,,,,,,
2019-05-23T20:37:22.866-0400,258,100,20,379,,,,,,
2019-05-23T20:37:23.246-0400,268,240,135,645,,,,,,
2019-05-23T20:37:23.892-0400,277,99,19,397,,,,,,
2019-05-23T20:37:24.289-0400,258,240,117,617,,,,,,
2019-05-23T20:37:24.907-0400,290,219,121,630,,,,,,
2019-05-23T20:37:25.537-0400,264,336,124,725,,,,,,
2019-05-23T20:37:26.263-0400,262,342,123,728,,,,,,
2019-05-23T20:37:26.993-0400,274,344,316,935,,,,,,
2019-05-23T20:37:27.929-0400,269,328,127,725,,,,,,
2019-05-23T20:37:28.655-0400,270,253,187,727,,,,,,
2019-05-23T20:37:29.383-0400,330,385,169,898,,,,,,
2019-05-23T20:37:30.281-0400,265,259,119,667,,,,,,
2019-05-23T20:37:30.949-0400,277,220,124,622,,,,,,
2019-05-23T20:37:31.572-0400,261,293,125,680,,,,,,
2019-05-23T20:37:32.252-0400,263,284,118,681,,,,,,
2019-05-23T20:37:32.933-0400,280,344,133,772,,,,,,
2019-05-23T20:37:33.706-0400,1249,99,19,1369,,,,,,
2019-05-23T20:37:35.075-0400,267,131,20,419,,,,,,
2019-05-23T20:37:35.495-0400,273,231,134,647,,,,,,
2019-05-23T20:37:36.143-0400,270,94,18,384,,,,,,
2019-05-23T20:37:36.527-0400,268,349,116,735,,,,,,
2019-05-23T20:37:37.263-0400,273,302,125,715,,,,,,
2019-05-23T20:37:37.979-0400,275,217,122,616,,,,,,
2019-05-23T20:37:38.595-0400,269,250,125,646,,,,,,
2019-05-23T20:37:39.242-0400,264,262,142,681,,,,,,
2019-05-23T20:37:39.923-0400,261,254,143,659,,,,,,
2019-05-23T20:37:40.583-0400,267,356,171,796,,,,,,
2019-05-23T20:37:41.379-0400,325,797,163,1286,,,,,,
2019-05-23T20:37:42.666-0400,281,476,129,887,,,,,,
2019-05-23T20:37:43.554-0400,281,509,135,926,,,,,,
2019-05-23T20:37:44.480-0400,295,490,132,918,,,,,,
2019-05-23T20:37:45.399-0400,292,495,126,927,,,,,,
2019-05-23T20:37:46.327-0400,272,510,134,928,,,,,,
2019-05-23T20:37:47.256-0400,267,508,125,916,,,,,,
2019-05-23T20:37:48.172-0400,277,509,132,920,,,,,,
2019-05-23T20:37:49.092-0400,266,516,204,997,,,,,,
2019-05-23T20:37:50.090-0400,259,286,136,693,,,,,,
2019-05-23T20:37:50.783-0400,297,307,137,752,,,,,,
2019-05-23T20:37:51.536-0400,296,250,129,676,,,,,,
2019-05-23T20:37:52.212-0400,272,96,19,389,,,,,,
2019-05-23T20:37:52.602-0400,399,559,134,1105,,,,,,
2019-05-23T20:37:53.707-0400,272,95,20,388,,,,,,
2019-05-23T20:37:54.096-0400,257,272,127,656,,,,,,
2019-05-23T20:37:54.753-0400,264,250,120,648,,,,,,
2019-05-23T20:37:55.402-0400,275,96,20,392,,,,,,
2019-05-23T20:37:55.795-0400,266,416,120,816,,,,,,
2019-05-23T20:37:56.611-0400,282,514,122,920,,,,,,
2019-05-23T20:37:57.531-0400,412,97,18,528,,,,,,
2019-05-23T20:37:58.060-0400,280,271,126,689,,,,,,
2019-05-23T20:37:58.749-0400,266,224,234,736,,,,,,
2019-05-23T20:37:59.485-0400,326,263,123,713,,,,,,
2019-05-23T20:38:00.199-0400,277,502,154,949,,,,,,
2019-05-23T20:38:01.149-0400,282,287,131,701,,,,,,
2019-05-23T20:38:01.851-0400,275,217,131,624,,,,,,
2019-05-23T20:38:02.476-0400,270,291,120,696,,,,,,
2019-05-23T20:38:03.172-0400,278,236,126,642,,,,,,
2019-05-23T20:38:03.815-0400,269,342,123,745,,,,,,
2019-05-23T20:38:04.561-0400,275,284,129,693,,,,,,
2019-05-23T20:38:05.255-0400,266,233,118,618,,,,,,
2019-05-23T20:38:05.873-0400,273,339,124,747,,,,,,
2019-05-23T20:38:06.621-0400,277,293,124,709,,,,,,
2019-05-23T20:38:07.331-0400,292,114,20,427,,,,,,
2019-05-23T20:38:07.758-0400,260,595,127,992,,,,,,
2019-05-23T20:38:08.751-0400,276,286,127,703,,,,,,
2019-05-23T20:38:09.454-0400,274,420,129,825,,,,,,
2019-05-23T20:38:10.280-0400,277,514,313,1106,,,,,,
2019-05-23T20:38:11.386-0400,277,97,19,395,,,,,,
2019-05-23T20:38:11.782-0400,285,489,126,901,,,,,,
2019-05-23T20:38:12.683-0400,275,98,19,393,,,,,,
2019-05-23T20:38:13.076-0400,270,1650,130,2052,,,,,,
2019-05-23T20:38:15.129-0400,271,275,159,720,,,,,,
2019-05-23T20:38:15.849-0400,263,230,121,626,,,,,,
2019-05-23T20:38:16.475-0400,273,277,168,728,,,,,,
2019-05-23T20:38:17.204-0400,276,230,131,648,,,,,,
2019-05-23T20:38:17.852-0400,274,309,128,722,,,,,,
2019-05-23T20:38:18.575-0400,270,319,139,729,,,,,,
2019-05-23T20:38:19.305-0400,266,335,121,723,,,,,,
2019-05-23T20:38:20.028-0400,290,245,134,678,,,,,,
2019-05-23T20:38:20.707-0400,251,330,131,721,,,,,,
2019-05-23T20:38:21.429-0400,274,248,128,662,,,,,,
2019-05-23T20:38:22.091-0400,276,309,127,713,,,,,,
2019-05-23T20:38:22.805-0400,278,423,120,833,,,,,,
2019-05-23T20:38:23.638-0400,278,241,124,657,,,,,,
2019-05-23T20:38:24.296-0400,294,216,122,634,,,,,,
2019-05-23T20:38:24.931-0400,285,263,159,718,,,,,,
2019-05-23T20:38:25.650-0400,286,290,122,699,,,,,,
2019-05-23T20:38:26.349-0400,282,257,126,676,,,,,,
2019-05-23T20:38:27.025-0400,259,458,122,840,,,,,,
2019-05-23T20:38:27.866-0400,272,291,122,686,,,,,,
2019-05-23T20:38:28.552-0400,275,304,136,727,,,,,,
2019-05-23T20:38:29.280-0400,266,241,136,654,,,,,,
2019-05-23T20:38:29.934-0400,281,329,156,767,,,,,,
2019-05-23T20:38:30.702-0400,272,478,138,889,,,,,,
2019-05-23T20:38:31.591-0400,258,248,128,643,,,,,,
2019-05-23T20:38:32.235-0400,259,221,123,615,,,,,,
2019-05-23T20:38:32.850-0400,266,352,1309,1940,,,,,,
2019-05-23T20:38:34.791-0400,268,276,130,689,,,,,,
2019-05-23T20:38:35.481-0400,289,349,156,805,,,,,,
2019-05-23T20:38:36.286-0400,262,257,116,637,,,,,,
2019-05-23T20:38:36.923-0400,264,265,120,650,,,,,,
2019-05-23T20:38:37.573-0400,262,274,138,683,,,,,,
2019-05-23T20:38:38.257-0400,271,487,122,881,,,,,,
2019-05-23T20:38:39.138-0400,433,330,128,892,,,,,,
2019-05-23T20:38:40.031-0400,270,271,142,685,,,,,,
2019-05-23T20:38:40.716-0400,261,241,118,635,,,,,,
2019-05-23T20:38:41.351-0400,267,234,122,637,,,,,,
2019-05-23T20:38:41.989-0400,273,333,130,736,,,,,,
2019-05-23T20:38:42.726-0400,266,302,117,695,,,,,,
2019-05-23T20:38:43.421-0400,264,262,127,655,,,,,,
2019-05-23T20:38:44.077-0400,281,222,130,634,,,,,,
2019-05-23T20:38:44.711-0400,261,214,120,596,,,,,,
2019-05-23T20:38:45.308-0400,263,270,131,665,,,,,,
2019-05-23T20:38:45.973-0400,268,209,120,611,,,,,,
2019-05-23T20:38:46.585-0400,289,232,136,658,,,,,,
2019-05-23T20:38:47.244-0400,265,258,123,660,,,,,,
2019-05-23T20:38:47.904-0400,289,297,121,709,,,,,,
2019-05-23T20:38:48.613-0400,283,226,128,638,,,,,,
2019-05-23T20:38:49.252-0400,274,236,130,642,,,,,,
2019-05-23T20:38:49.894-0400,271,297,151,734,,,,,,
2019-05-23T20:38:50.629-0400,278,608,124,1012,,,,,,
2019-05-23T20:38:51.641-0400,271,268,126,677,,,,,,
2019-05-23T20:38:52.319-0400,272,279,128,690,,,,,,
2019-05-23T20:38:53.010-0400,279,365,568,1226,,,,,,
2019-05-23T20:38:54.237-0400,811,468,391,1671,,,,,,
2019-05-23T20:38:55.908-0400,1016,346,20,1384,,,,,,
2019-05-23T20:38:57.293-0400,652,598,126,1392,,,,,,
2019-05-23T20:38:58.685-0400,274,649,134,1068,,,,,,
2019-05-23T20:38:59.753-0400,385,391,187,965,,,,,,
2019-05-23T20:39:00.719-0400,273,404,118,809,,,,,,
2019-05-23T20:39:01.529-0400,297,366,129,795,,,,,,
2019-05-23T20:39:02.324-0400,267,399,128,803,,,,,,
2019-05-23T20:39:03.128-0400,274,328,129,732,,,,,,
2019-05-23T20:39:03.861-0400,285,102,19,408,,,,,,
2019-05-23T20:39:04.269-0400,259,303,131,707,,,,,,
2019-05-23T20:39:04.977-0400,270,339,139,757,,,,,,
2019-05-23T20:39:05.734-0400,272,476,198,959,,,,,,
2019-05-23T20:39:06.694-0400,274,408,126,819,,,,,,
2019-05-23T20:39:07.513-0400,277,282,126,686,,,,,,
2019-05-23T20:39:08.200-0400,258,380,137,780,,,,,,
2019-05-23T20:39:08.981-0400,285,100,22,408,,,,,,
2019-05-23T20:39:09.390-0400,275,100,20,398,,,,,,
2019-05-23T20:39:09.788-0400,290,323,123,749,,,,,,
2019-05-23T20:39:10.537-0400,278,318,131,739,,,,,,
2019-05-23T20:39:11.277-0400,387,94,20,502,,,,,,
2019-05-23T20:39:11.779-0400,275,276,124,677,,,,,,
2019-05-23T20:39:12.457-0400,274,286,127,698,,,,,,
2019-05-23T20:39:13.155-0400,904,714,129,1748,,,,,,
2019-05-23T20:39:14.904-0400,257,232,127,628,,,,,,
2019-05-23T20:39:15.533-0400,281,238,128,660,,,,,,
2019-05-23T20:39:16.193-0400,266,449,129,845,,,,,,
2019-05-23T20:39:17.039-0400,270,409,131,812,,,,,,
2019-05-23T20:39:17.851-0400,265,538,131,936,,,,,,
2019-05-23T20:39:18.788-0400,274,291,133,699,,,,,,
2019-05-23T20:39:19.487-0400,300,333,124,768,,,,,,
2019-05-23T20:39:20.256-0400,274,229,330,847,,,,,,
2019-05-23T20:39:21.103-0400,274,353,127,766,,,,,,
2019-05-23T20:39:21.870-0400,288,251,178,719,,,,,,
2019-05-23T20:39:22.589-0400,269,231,127,628,,,,,,
2019-05-23T20:39:23.218-0400,262,291,128,682,,,,,,
2019-05-23T20:39:23.901-0400,277,232,122,642,,,,,,
2019-05-23T20:39:24.543-0400,262,240,135,649,,,,,,
2019-05-23T20:39:25.193-0400,267,97,20,386,,,,,,
2019-05-23T20:39:25.580-0400,271,279,129,687,,,,,,
2019-05-23T20:39:26.267-0400,270,290,125,696,,,,,,
2019-05-23T20:39:26.964-0400,273,229,129,632,,,,,,
2019-05-23T20:39:27.597-0400,273,292,131,697,,,,,,
2019-05-23T20:39:28.295-0400,270,535,134,952,,,,,,
2019-05-23T20:39:29.248-0400,279,260,126,666,,,,,,
2019-05-23T20:39:29.914-0400,287,242,127,666,,,,,,
2019-05-23T20:39:30.580-0400,286,250,152,690,,,,,,
2019-05-23T20:39:31.270-0400,269,353,119,742,,,,,,
2019-05-23T20:39:32.013-0400,274,95,19,389,,,,,,
2019-05-23T20:39:32.403-0400,273,95,19,388,,,,,,
2019-05-23T20:39:32.792-0400,260,241,129,654,,,,,,
2019-05-23T20:39:33.446-0400,1369,269,155,1808,,,,,,
2019-05-23T20:39:35.255-0400,268,369,126,777,,,,,,
2019-05-23T20:39:36.032-0400,284,301,129,716,,,,,,
2019-05-23T20:39:36.748-0400,315,296,132,744,,,,,,
2019-05-23T20:39:37.493-0400,294,293,136,725,,,,,,
2019-05-23T20:39:38.218-0400,274,438,131,855,,,,,,
2019-05-23T20:39:39.073-0400,261,365,120,747,,,,,,
2019-05-23T20:39:39.821-0400,262,241,179,706,,,,,,
2019-05-23T20:39:40.527-0400,278,318,263,860,,,,,,
2019-05-23T20:39:41.388-0400,277,91,19,388,,,,,,
2019-05-23T20:39:41.777-0400,278,257,125,679,,,,,,
2019-05-23T20:39:42.457-0400,274,272,126,673,,,,,,
2019-05-23T20:39:43.130-0400,277,296,127,700,,,,,,
2019-05-23T20:39:43.831-0400,277,94,19,391,,,,,,
2019-05-23T20:39:44.223-0400,274,238,131,658,,,,,,
2019-05-23T20:39:44.881-0400,269,236,126,640,,,,,,
2019-05-23T20:39:45.522-0400,267,409,133,820,,,,,,
2019-05-23T20:39:46.342-0400,269,352,126,748,,,,,,
2019-05-23T20:39:47.091-0400,264,303,119,688,,,,,,
2019-05-23T20:39:47.779-0400,288,97,26,412,,,,,,
2019-05-23T20:39:48.192-0400,277,346,118,743,,,,,,
2019-05-23T20:39:48.935-0400,269,349,118,736,,,,,,
2019-05-23T20:39:49.672-0400,277,241,127,652,,,,,,
2019-05-23T20:39:50.325-0400,285,251,140,677,,,,,,
2019-05-23T20:39:51.003-0400,470,342,136,959,,,,,,
2019-05-23T20:39:51.962-0400,279,281,139,711,,,,,,
2019-05-23T20:39:52.673-0400,293,274,144,711,,,,,,
2019-05-23T20:39:53.385-0400,2029,412,136,2590,,,,,,
2019-05-23T20:39:55.976-0400,278,494,132,905,,,,,,
2019-05-23T20:39:56.882-0400,284,101,21,407,,,,,,
2019-05-23T20:39:57.289-0400,289,99,20,408,,,,,,
2019-05-23T20:39:57.698-0400,273,223,123,620,,,,,,
2019-05-23T20:39:58.318-0400,285,223,126,645,,,,,,
2019-05-23T20:39:58.964-0400,279,99,20,400,,,,,,
2019-05-23T20:39:59.365-0400,263,220,262,746,,,,,,
2019-05-23T20:40:00.111-0400,263,392,135,809,,,,,,
2019-05-23T20:40:00.921-0400,266,309,122,711,,,,,,
2019-05-23T20:40:01.632-0400,281,254,153,688,,,,,,
2019-05-23T20:40:02.321-0400,266,101,22,391,,,,,,
2019-05-23T20:40:02.712-0400,272,218,125,628,,,,,,
2019-05-23T20:40:03.340-0400,294,321,157,773,,,,,,
2019-05-23T20:40:04.114-0400,268,248,128,654,,,,,,
2019-05-23T20:40:04.768-0400,264,225,121,621,,,,,,
2019-05-23T20:40:05.390-0400,287,102,18,409,,,,,,
2019-05-23T20:40:05.799-0400,280,241,143,666,,,,,,
2019-05-23T20:40:06.466-0400,280,367,131,780,,,,,,
2019-05-23T20:40:07.246-0400,271,300,120,705,,,,,,
2019-05-23T20:40:07.952-0400,266,251,127,664,,,,,,
2019-05-23T20:40:08.616-0400,278,305,127,723,,,,,,
2019-05-23T20:40:09.340-0400,277,262,122,675,,,,,,
2019-05-23T20:40:10.015-0400,268,226,120,624,,,,,,
2019-05-23T20:40:10.640-0400,293,868,129,1302,,,,,,
2019-05-23T20:40:11.942-0400,261,827,130,1219,,,,,,
2019-05-23T20:40:13.161-0400,284,1427,128,1851,,,,,,
2019-05-23T20:40:15.013-0400,273,508,131,923,,,,,,
2019-05-23T20:40:15.936-0400,284,496,128,910,,,,,,
2019-05-23T20:40:16.847-0400,273,518,134,927,,,,,,
2019-05-23T20:40:17.774-0400,262,523,136,933,,,,,,
2019-05-23T20:40:18.707-0400,269,506,498,1274,,,,,,
2019-05-23T20:40:19.982-0400,276,452,236,977,,,,,,
2019-05-23T20:40:20.959-0400,296,103,20,420,,,,,,
2019-05-23T20:40:21.380-0400,273,188,20,483,,,,,,
2019-05-23T20:40:21.863-0400,260,357,130,758,,,,,,
2019-05-23T20:40:22.621-0400,266,228,126,630,,,,,,
2019-05-23T20:40:23.252-0400,270,244,128,643,,,,,,
2019-05-23T20:40:23.896-0400,275,281,121,679,,,,,,
2019-05-23T20:40:24.575-0400,271,243,128,642,,,,,,
2019-05-23T20:40:25.218-0400,292,287,151,732,,,,,,
2019-05-23T20:40:25.951-0400,282,320,139,742,,,,,,
2019-05-23T20:40:26.693-0400,271,233,127,644,,,,,,
2019-05-23T20:40:27.338-0400,268,219,122,610,,,,,,
2019-05-23T20:40:27.949-0400,283,323,143,759,,,,,,
2019-05-23T20:40:28.708-0400,266,302,126,704,,,,,,
2019-05-23T20:40:29.412-0400,288,541,159,1000,,,,,,
2019-05-23T20:40:30.413-0400,289,839,140,1280,,,,,,
2019-05-23T20:40:31.694-0400,277,410,127,816,,,,,,
2019-05-23T20:40:32.510-0400,274,273,204,766,,,,,,
2019-05-23T20:40:33.277-0400,276,1287,123,1701,,,,,,
2019-05-23T20:40:34.979-0400,274,509,151,936,,,,,,
2019-05-23T20:40:35.915-0400,338,248,130,727,,,,,,
2019-05-23T20:40:36.643-0400,264,318,214,807,,,,,,
2019-05-23T20:40:37.451-0400,265,251,125,642,,,,,,
2019-05-23T20:40:38.094-0400,271,260,143,688,,,,,,
2019-05-23T20:40:38.783-0400,268,281,122,672,,,,,,
2019-05-23T20:40:39.455-0400,261,444,141,846,,,,,,
2019-05-23T20:40:40.302-0400,282,236,187,707,,,,,,
2019-05-23T20:40:41.009-0400,503,262,129,896,,,,,,
2019-05-23T20:40:41.905-0400,272,267,129,679,,,,,,
2019-05-23T20:40:42.585-0400,276,248,134,672,,,,,,
2019-05-23T20:40:43.257-0400,276,232,123,644,,,,,,
2019-05-23T20:40:43.902-0400,270,230,119,620,,,,,,
2019-05-23T20:40:44.522-0400,291,782,132,1218,,,,,,
2019-05-23T20:40:45.741-0400,281,493,130,917,,,,,,
2019-05-23T20:40:46.658-0400,315,463,139,930,,,,,,
2019-05-23T20:40:47.589-0400,275,493,131,901,,,,,,
2019-05-23T20:40:48.490-0400,276,519,127,923,,,,,,
2019-05-23T20:40:49.414-0400,275,245,119,640,,,,,,
2019-05-23T20:40:50.054-0400,292,272,126,699,,,,,,
2019-05-23T20:40:50.753-0400,286,301,123,723,,,,,,
2019-05-23T20:40:51.477-0400,275,316,130,732,,,,,,
2019-05-23T20:40:52.210-0400,277,334,127,747,,,,,,
2019-05-23T20:40:52.958-0400,271,512,195,980,,,,,,
2019-05-23T20:40:53.938-0400,540,331,254,1126,,,,,,
2019-05-23T20:40:55.065-0400,288,378,134,802,,,,,,
2019-05-23T20:40:55.867-0400,288,98,19,406,,,,,,
2019-05-23T20:40:56.274-0400,269,263,118,662,,,,,,
2019-05-23T20:40:56.937-0400,285,360,132,779,,,,,,
2019-05-23T20:40:57.716-0400,274,505,128,919,,,,,,
2019-05-23T20:40:58.635-0400,269,513,137,920,,,,,,
2019-05-23T20:40:59.556-0400,290,99,19,409,,,,,,
2019-05-23T20:40:59.965-0400,265,579,135,991,,,,,,
2019-05-23T20:41:00.957-0400,298,298,142,750,,,,,,
2019-05-23T20:41:01.707-0400,264,309,121,706,,,,,,
2019-05-23T20:41:02.414-0400,288,302,125,716,,,,,,
2019-05-23T20:41:03.131-0400,299,595,131,1043,,,,,,
2019-05-23T20:41:04.175-0400,284,488,130,904,,,,,,
2019-05-23T20:41:05.079-0400,293,99,19,413,,,,,,
2019-05-23T20:41:05.492-0400,283,222,137,643,,,,,,
2019-05-23T20:41:06.136-0400,282,271,129,683,,,,,,
2019-05-23T20:41:06.820-0400,267,276,131,674,,,,,,
2019-05-23T20:41:07.495-0400,398,245,124,780,,,,,,
2019-05-23T20:41:08.276-0400,271,296,119,687,,,,,,
2019-05-23T20:41:08.964-0400,289,266,127,683,,,,,,
2019-05-23T20:41:09.647-0400,266,343,121,740,,,,,,
2019-05-23T20:41:10.388-0400,264,282,138,685,,,,,,
2019-05-23T20:41:11.073-0400,322,220,207,750,,,,,,
2019-05-23T20:41:11.824-0400,262,326,128,717,,,,,,
2019-05-23T20:41:12.541-0400,278,277,131,697,,,,,,
2019-05-23T20:41:13.239-0400,273,651,130,1055,,,,,,
2019-05-23T20:41:14.294-0400,274,290,129,694,,,,,,
2019-05-23T20:41:14.989-0400,287,495,127,920,,,,,,
2019-05-23T20:41:15.909-0400,294,232,148,686,,,,,,
2019-05-23T20:41:16.596-0400,283,206,127,628,,,,,,
2019-05-23T20:41:17.224-0400,278,246,123,648,,,,,,
2019-05-23T20:41:17.872-0400,285,271,153,722,,,,,,
2019-05-23T20:41:18.595-0400,272,221,133,640,,,,,,
2019-05-23T20:41:19.236-0400,277,303,128,721,,,,,,
2019-05-23T20:41:19.957-0400,308,423,127,870,,,,,,
2019-05-23T20:41:20.827-0400,350,240,125,717,,,,,,
2019-05-23T20:41:21.545-0400,271,240,129,641,,,,,,
2019-05-23T20:41:22.186-0400,275,279,130,686,,,,,,
2019-05-23T20:41:22.873-0400,307,334,148,802,,,,,,
2019-05-23T20:41:23.675-0400,273,250,124,656,,,,,,
2019-05-23T20:41:24.332-0400,283,242,125,651,,,,,,
2019-05-23T20:41:24.983-0400,279,339,147,767,,,,,,
2019-05-23T20:41:25.751-0400,345,325,157,838,,,,,,
2019-05-23T20:41:26.589-0400,272,315,129,729,,,,,,
2019-05-23T20:41:27.319-0400,288,120,24,433,,,,,,
2019-05-23T20:41:27.752-0400,407,296,122,837,,,,,,
2019-05-23T20:41:28.590-0400,294,255,129,688,,,,,,
