Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,
2019-05-23T09:53:37.346-0400,790,610,101,1502,,,,,,
2019-05-23T09:53:38.849-0400,275,439,159,881,,,,,,
2019-05-23T09:53:39.731-0400,186,318,62,567,,,,,,
2019-05-23T09:53:40.299-0400,353,336,65,755,,,,,,
2019-05-23T09:53:41.054-0400,212,313,65,600,,,,,,
2019-05-23T09:53:41.655-0400,291,309,68,675,,,,,,
2019-05-23T09:53:42.330-0400,162,279,57,505,,,,,,
2019-05-23T09:53:42.835-0400,485,370,90,946,,,,,,
2019-05-23T09:53:43.782-0400,185,276,67,533,,,,,,
2019-05-23T09:53:44.316-0400,198,345,201,755,,,,,,
2019-05-23T09:53:45.071-0400,208,743,84,1037,,,,,,
2019-05-23T09:53:46.109-0400,235,290,446,973,,,,,,
2019-05-23T09:53:47.082-0400,527,392,100,1034,,,,,,
2019-05-23T09:53:48.117-0400,711,317,67,1155,,,,,,
2019-05-23T09:53:49.273-0400,463,362,164,991,,,,,,
2019-05-23T09:53:50.264-0400,293,778,287,1364,,,,,,
2019-05-23T09:53:51.628-0400,299,427,79,811,,,,,,
2019-05-23T09:53:52.440-0400,260,287,845,1400,,,,,,
2019-05-23T09:53:53.841-0400,230,310,182,723,,,,,,
2019-05-23T09:53:54.564-0400,221,502,304,1032,,,,,,
2019-05-23T09:53:55.597-0400,243,517,1268,2030,,,,,,
2019-05-23T09:53:57.628-0400,320,1076,153,1559,,,,,,
2019-05-23T09:53:59.187-0400,288,422,272,986,,,,,,
2019-05-23T09:54:00.174-0400,305,325,98,729,,,,,,
2019-05-23T09:54:00.903-0400,200,468,1070,1740,,,,,,
2019-05-23T09:54:02.644-0400,262,318,73,654,,,,,,
2019-05-23T09:54:03.299-0400,227,422,96,747,,,,,,
2019-05-23T09:54:04.046-0400,323,255,72,652,,,,,,
2019-05-23T09:54:04.700-0400,250,515,85,854,,,,,,
2019-05-23T09:54:05.554-0400,298,738,121,1161,,,,,,
2019-05-23T09:54:06.715-0400,296,269,270,837,,,,,,
2019-05-23T09:54:07.552-0400,278,394,95,770,,,,,,
2019-05-23T09:54:08.323-0400,270,416,182,873,,,,,,
2019-05-23T09:54:09.196-0400,336,540,83,965,,,,,,
2019-05-23T09:54:10.162-0400,226,501,75,803,,,,,,
2019-05-23T09:54:10.966-0400,230,389,94,715,,,,,,
2019-05-23T09:54:11.681-0400,251,357,76,685,,,,,,
2019-05-23T09:54:12.367-0400,201,416,264,952,,,,,,
2019-05-23T09:54:13.319-0400,272,676,121,1070,,,,,,
2019-05-23T09:54:14.390-0400,341,301,76,720,,,,,,
2019-05-23T09:54:15.111-0400,207,343,114,673,,,,,,
2019-05-23T09:54:15.785-0400,219,649,93,966,,,,,,
2019-05-23T09:54:16.752-0400,307,273,183,766,,,,,,
2019-05-23T09:54:17.518-0400,224,322,63,611,,,,,,
2019-05-23T09:54:18.130-0400,218,254,58,536,,,,,,
2019-05-23T09:54:18.667-0400,173,332,143,650,,,,,,
2019-05-23T09:54:19.318-0400,247,373,89,713,,,,,,
2019-05-23T09:54:20.031-0400,344,281,70,699,,,,,,
2019-05-23T09:54:20.731-0400,255,723,86,1067,,,,,,
2019-05-23T09:54:21.798-0400,271,495,128,899,,,,,,
2019-05-23T09:54:22.698-0400,277,367,184,831,,,,,,
2019-05-23T09:54:23.529-0400,271,507,117,906,,,,,,
2019-05-23T09:54:24.435-0400,234,376,177,800,,,,,,
2019-05-23T09:54:25.236-0400,271,345,94,715,,,,,,
2019-05-23T09:54:25.951-0400,255,762,83,1112,,,,,,
2019-05-23T09:54:27.063-0400,288,543,102,939,,,,,,
2019-05-23T09:54:28.003-0400,320,392,93,809,,,,,,
2019-05-23T09:54:28.813-0400,338,477,126,943,,,,,,
2019-05-23T09:54:29.757-0400,235,559,121,917,,,,,,
2019-05-23T09:54:30.674-0400,245,452,112,839,,,,,,
2019-05-23T09:54:31.513-0400,270,407,92,771,,,,,,
2019-05-23T09:54:32.285-0400,207,251,264,725,,,,,,
2019-05-23T09:54:33.010-0400,212,328,62,603,,,,,,
2019-05-23T09:54:33.614-0400,199,941,103,1245,,,,,,
2019-05-23T09:54:34.859-0400,259,550,92,904,,,,,,
2019-05-23T09:54:35.764-0400,219,503,92,822,,,,,,
2019-05-23T09:54:36.587-0400,246,581,86,919,,,,,,
2019-05-23T09:54:37.506-0400,274,345,80,701,,,,,,
2019-05-23T09:54:38.207-0400,203,229,291,731,,,,,,
2019-05-23T09:54:38.939-0400,238,900,90,1236,,,,,,
2019-05-23T09:54:40.176-0400,240,248,282,778,,,,,,
2019-05-23T09:54:40.954-0400,211,279,60,556,,,,,,
2019-05-23T09:54:41.511-0400,223,901,94,1219,,,,,,
2019-05-23T09:54:42.730-0400,297,272,75,648,,,,,,
2019-05-23T09:54:43.379-0400,285,288,191,792,,,,,,
2019-05-23T09:54:44.171-0400,243,779,87,1119,,,,,,
2019-05-23T09:54:45.290-0400,232,490,1037,1762,,,,,,
2019-05-23T09:54:47.053-0400,234,335,183,757,,,,,,
2019-05-23T09:54:47.811-0400,253,344,296,896,,,,,,
2019-05-23T09:54:48.707-0400,270,421,76,774,,,,,,
2019-05-23T09:54:49.481-0400,238,462,168,870,,,,,,
2019-05-23T09:54:50.352-0400,188,318,62,570,,,,,,
2019-05-23T09:54:50.922-0400,276,239,554,1077,,,,,,
2019-05-23T09:54:51.999-0400,226,523,154,906,,,,,,
2019-05-23T09:54:52.906-0400,230,456,151,839,,,,,,
2019-05-23T09:54:53.746-0400,254,513,108,876,,,,,,
2019-05-23T09:54:54.622-0400,233,466,552,1256,,,,,,
2019-05-23T09:54:55.879-0400,1219,900,77,2200,,,,,,
2019-05-23T09:54:58.079-0400,230,280,196,715,,,,,,
2019-05-23T09:54:58.794-0400,238,265,1307,1812,,,,,,
2019-05-23T09:55:00.607-0400,643,330,159,1141,,,,,,
2019-05-23T09:55:01.749-0400,237,930,118,1287,,,,,,
2019-05-23T09:55:03.036-0400,523,265,308,1098,,,,,,
2019-05-23T09:55:04.134-0400,230,326,315,876,,,,,,
2019-05-23T09:55:05.011-0400,178,356,239,777,,,,,,
2019-05-23T09:55:05.789-0400,188,279,188,660,,,,,,
2019-05-23T09:55:06.450-0400,194,249,360,805,,,,,,
2019-05-23T09:55:07.256-0400,273,264,183,721,,,,,,
2019-05-23T09:55:07.977-0400,220,393,104,718,,,,,,
2019-05-23T09:55:08.696-0400,197,469,232,909,,,,,,
2019-05-23T09:55:09.606-0400,261,728,1179,2169,,,,,,
2019-05-23T09:55:11.776-0400,246,771,83,1102,,,,,,
2019-05-23T09:55:12.878-0400,243,680,606,1531,,,,,,
2019-05-23T09:55:14.409-0400,407,691,1569,2670,,,,,,
2019-05-23T09:55:17.079-0400,238,755,94,1088,,,,,,
2019-05-23T09:55:18.168-0400,220,352,305,880,,,,,,
2019-05-23T09:55:19.049-0400,245,346,150,747,,,,,,
2019-05-23T09:55:19.796-0400,203,529,1177,1912,,,,,,
2019-05-23T09:55:21.709-0400,263,324,78,671,,,,,,
2019-05-23T09:55:22.380-0400,204,501,84,792,,,,,,
2019-05-23T09:55:23.173-0400,260,308,149,718,,,,,,
2019-05-23T09:55:23.892-0400,194,298,683,1178,,,,,,
2019-05-23T09:55:25.070-0400,233,282,57,575,,,,,,
2019-05-23T09:55:25.645-0400,256,359,419,1035,,,,,,
2019-05-23T09:55:26.681-0400,262,548,90,916,,,,,,
2019-05-23T09:55:27.597-0400,200,391,518,1117,,,,,,
2019-05-23T09:55:28.714-0400,262,286,79,637,,,,,,
2019-05-23T09:55:29.352-0400,262,434,97,797,,,,,,
2019-05-23T09:55:30.150-0400,296,298,146,750,,,,,,
2019-05-23T09:55:30.901-0400,255,428,133,828,,,,,,
2019-05-23T09:55:31.729-0400,495,271,457,1224,,,,,,
2019-05-23T09:55:32.954-0400,637,295,69,1008,,,,,,
2019-05-23T09:55:33.962-0400,198,296,484,980,,,,,,
2019-05-23T09:55:34.943-0400,326,297,195,819,,,,,,
2019-05-23T09:55:35.763-0400,277,332,364,976,,,,,,
2019-05-23T09:55:36.739-0400,348,280,136,769,,,,,,
2019-05-23T09:55:37.509-0400,239,380,312,933,,,,,,
2019-05-23T09:55:38.443-0400,396,275,390,1062,,,,,,
2019-05-23T09:55:39.505-0400,247,847,90,1197,,,,,,
2019-05-23T09:55:40.703-0400,251,564,116,932,,,,,,
2019-05-23T09:55:41.636-0400,250,354,176,782,,,,,,
2019-05-23T09:55:42.418-0400,280,475,2105,2868,,,,,,
2019-05-23T09:55:45.286-0400,280,328,79,691,,,,,,
2019-05-23T09:55:45.978-0400,811,289,286,1387,,,,,,
2019-05-23T09:55:47.366-0400,221,589,94,905,,,,,,
2019-05-23T09:55:48.272-0400,355,290,174,829,,,,,,
2019-05-23T09:55:49.102-0400,244,469,90,806,,,,,,
2019-05-23T09:55:49.909-0400,292,376,196,866,,,,,,
2019-05-23T09:55:50.776-0400,348,397,62,808,,,,,,
2019-05-23T09:55:51.584-0400,188,363,72,625,,,,,,
2019-05-23T09:55:52.209-0400,241,593,89,931,,,,,,
2019-05-23T09:55:53.141-0400,336,328,298,966,,,,,,
2019-05-23T09:55:54.107-0400,259,257,63,633,,,,,,
2019-05-23T09:55:54.741-0400,296,556,90,943,,,,,,
2019-05-23T09:55:55.685-0400,251,432,114,801,,,,,,
2019-05-23T09:55:56.486-0400,241,459,84,786,,,,,,
2019-05-23T09:55:57.273-0400,271,770,143,1186,,,,,,
2019-05-23T09:55:58.460-0400,243,430,87,766,,,,,,
2019-05-23T09:55:59.226-0400,272,455,172,905,,,,,,
2019-05-23T09:56:00.131-0400,182,353,100,637,,,,,,
2019-05-23T09:56:00.769-0400,211,369,513,1096,,,,,,
2019-05-23T09:56:01.865-0400,285,463,73,830,,,,,,
2019-05-23T09:56:02.696-0400,220,414,176,811,,,,,,
2019-05-23T09:56:03.507-0400,370,477,87,941,,,,,,
2019-05-23T09:56:04.449-0400,226,395,99,727,,,,,,
2019-05-23T09:56:05.176-0400,196,519,94,815,,,,,,
2019-05-23T09:56:05.992-0400,214,504,82,802,,,,,,
2019-05-23T09:56:06.795-0400,214,517,170,908,,,,,,
2019-05-23T09:56:07.704-0400,213,534,102,864,,,,,,
2019-05-23T09:56:08.568-0400,632,391,118,1142,,,,,,
2019-05-23T09:56:09.710-0400,237,332,73,644,,,,,,
2019-05-23T09:56:10.355-0400,259,498,88,848,,,,,,
2019-05-23T09:56:11.203-0400,251,478,147,877,,,,,,
2019-05-23T09:56:12.081-0400,244,354,124,724,,,,,,
2019-05-23T09:56:12.805-0400,265,505,84,864,,,,,,
2019-05-23T09:56:13.670-0400,245,475,122,850,,,,,,
2019-05-23T09:56:14.521-0400,296,396,205,898,,,,,,
2019-05-23T09:56:15.420-0400,232,774,62,1118,,,,,,
2019-05-23T09:56:16.539-0400,175,335,188,699,,,,,,
2019-05-23T09:56:17.238-0400,269,470,102,845,,,,,,
2019-05-23T09:56:18.083-0400,348,513,91,957,,,,,,
2019-05-23T09:56:19.041-0400,270,408,85,766,,,,,,
2019-05-23T09:56:19.807-0400,251,478,667,1402,,,,,,
2019-05-23T09:56:21.209-0400,255,324,300,880,,,,,,
2019-05-23T09:56:22.090-0400,237,460,198,896,,,,,,
2019-05-23T09:56:22.986-0400,257,472,94,826,,,,,,
2019-05-23T09:56:23.813-0400,230,312,539,1083,,,,,,
2019-05-23T09:56:24.897-0400,280,382,160,824,,,,,,
2019-05-23T09:56:25.722-0400,250,812,979,2044,,,,,,
2019-05-23T09:56:27.766-0400,212,851,80,1145,,,,,,
2019-05-23T09:56:28.911-0400,295,444,97,838,,,,,,
2019-05-23T09:56:29.750-0400,271,448,766,1487,,,,,,
2019-05-23T09:56:31.237-0400,247,524,86,859,,,,,,
2019-05-23T09:56:32.097-0400,212,515,873,1604,,,,,,
2019-05-23T09:56:33.702-0400,236,265,112,614,,,,,,
2019-05-23T09:56:34.316-0400,200,322,68,605,,,,,,
2019-05-23T09:56:34.922-0400,176,260,60,498,,,,,,
2019-05-23T09:56:35.421-0400,228,452,183,864,,,,,,
2019-05-23T09:56:36.285-0400,274,462,79,818,,,,,,
2019-05-23T09:56:37.103-0400,200,308,73,584,,,,,,
2019-05-23T09:56:37.688-0400,174,798,102,1079,,,,,,
2019-05-23T09:56:38.767-0400,272,339,62,682,,,,,,
2019-05-23T09:56:39.450-0400,218,255,195,669,,,,,,
2019-05-23T09:56:40.120-0400,258,842,86,1187,,,,,,
2019-05-23T09:56:41.308-0400,186,310,61,559,,,,,,
2019-05-23T09:56:41.867-0400,277,299,65,643,,,,,,
2019-05-23T09:56:42.511-0400,202,775,78,1060,,,,,,
2019-05-23T09:56:43.571-0400,263,311,139,714,,,,,,
2019-05-23T09:56:44.286-0400,261,323,195,782,,,,,,
2019-05-23T09:56:45.068-0400,291,866,61,1219,,,,,,
2019-05-23T09:56:46.288-0400,218,454,87,759,,,,,,
2019-05-23T09:56:47.048-0400,202,302,174,685,,,,,,
2019-05-23T09:56:47.733-0400,241,732,114,1100,,,,,,
2019-05-23T09:56:48.834-0400,285,284,57,627,,,,,,
2019-05-23T09:56:49.462-0400,198,282,160,641,,,,,,
2019-05-23T09:56:50.103-0400,215,636,80,936,,,,,,
2019-05-23T09:56:51.040-0400,266,670,100,1047,,,,,,
2019-05-23T09:56:52.088-0400,206,296,274,778,,,,,,
2019-05-23T09:56:52.867-0400,202,542,287,1033,,,,,,
2019-05-23T09:56:53.901-0400,219,237,168,638,,,,,,
2019-05-23T09:56:54.540-0400,246,273,417,938,,,,,,
2019-05-23T09:56:55.478-0400,266,430,110,808,,,,,,
2019-05-23T09:56:56.287-0400,274,553,145,983,,,,,,
2019-05-23T09:56:57.271-0400,280,319,152,754,,,,,,
2019-05-23T09:56:58.025-0400,258,449,112,819,,,,,,
2019-05-23T09:56:58.845-0400,330,485,1080,1897,,,,,,
2019-05-23T09:57:00.743-0400,248,324,185,759,,,,,,
2019-05-23T09:57:01.503-0400,234,364,438,1038,,,,,,
2019-05-23T09:57:02.541-0400,223,272,165,661,,,,,,
2019-05-23T09:57:03.203-0400,222,315,171,740,,,,,,
2019-05-23T09:57:03.944-0400,224,509,184,928,,,,,,
2019-05-23T09:57:04.873-0400,235,312,186,735,,,,,,
2019-05-23T09:57:05.608-0400,177,626,180,985,,,,,,
2019-05-23T09:57:06.593-0400,223,337,517,1081,,,,,,
2019-05-23T09:57:07.675-0400,188,243,58,491,,,,,,
2019-05-23T09:57:08.166-0400,231,577,278,1087,,,,,,
2019-05-23T09:57:09.253-0400,217,275,217,714,,,,,,
2019-05-23T09:57:09.968-0400,759,805,1176,2742,,,,,,
2019-05-23T09:57:12.711-0400,256,310,140,708,,,,,,
2019-05-23T09:57:13.419-0400,208,468,78,755,,,,,,
2019-05-23T09:57:14.174-0400,229,286,165,683,,,,,,
2019-05-23T09:57:14.858-0400,249,301,68,620,,,,,,
2019-05-23T09:57:15.478-0400,238,838,78,1157,,,,,,
2019-05-23T09:57:16.636-0400,254,245,180,684,,,,,,
2019-05-23T09:57:17.321-0400,239,427,112,792,,,,,,
2019-05-23T09:57:18.113-0400,231,667,142,1047,,,,,,
2019-05-23T09:57:19.161-0400,232,350,66,649,,,,,,
2019-05-23T09:57:19.810-0400,186,320,85,602,,,,,,
2019-05-23T09:57:20.412-0400,234,924,87,1249,,,,,,
2019-05-23T09:57:21.661-0400,287,440,99,827,,,,,,
2019-05-23T09:57:22.489-0400,240,481,115,838,,,,,,
2019-05-23T09:57:23.327-0400,265,378,195,839,,,,,,
2019-05-23T09:57:24.167-0400,263,417,87,769,,,,,,
2019-05-23T09:57:24.936-0400,270,349,69,689,,,,,,
2019-05-23T09:57:25.626-0400,235,828,87,1152,,,,,,
2019-05-23T09:57:26.779-0400,248,316,79,645,,,,,,
2019-05-23T09:57:27.424-0400,307,270,66,662,,,,,,
2019-05-23T09:57:28.087-0400,223,661,75,963,,,,,,
2019-05-23T09:57:29.050-0400,243,327,74,646,,,,,,
2019-05-23T09:57:29.697-0400,198,305,65,574,,,,,,
2019-05-23T09:57:30.273-0400,183,360,231,776,,,,,,
2019-05-23T09:57:31.049-0400,253,335,87,677,,,,,,
2019-05-23T09:57:31.727-0400,182,227,126,536,,,,,,
2019-05-23T09:57:32.264-0400,221,388,65,679,,,,,,
2019-05-23T09:57:32.944-0400,198,364,138,701,,,,,,
2019-05-23T09:57:33.645-0400,190,345,137,679,,,,,,
2019-05-23T09:57:34.325-0400,241,266,71,595,,,,,,
2019-05-23T09:57:34.920-0400,233,318,165,718,,,,,,
2019-05-23T09:57:35.638-0400,344,749,140,1237,,,,,,
2019-05-23T09:57:36.875-0400,356,289,134,789,,,,,,
2019-05-23T09:57:37.665-0400,281,340,69,692,,,,,,
2019-05-23T09:57:38.358-0400,298,629,96,1027,,,,,,
2019-05-23T09:57:39.385-0400,235,486,93,815,,,,,,
2019-05-23T09:57:40.201-0400,296,377,73,748,,,,,,
2019-05-23T09:57:40.949-0400,206,551,84,842,,,,,,
2019-05-23T09:57:41.792-0400,233,320,80,643,,,,,,
2019-05-23T09:57:42.436-0400,224,348,406,980,,,,,,
2019-05-23T09:57:43.416-0400,235,753,87,1080,,,,,,
2019-05-23T09:57:44.497-0400,255,476,1083,1818,,,,,,
2019-05-23T09:57:46.316-0400,361,389,83,835,,,,,,
2019-05-23T09:57:47.151-0400,284,298,382,968,,,,,,
2019-05-23T09:57:48.120-0400,230,458,113,802,,,,,,
2019-05-23T09:57:48.922-0400,260,444,127,837,,,,,,
2019-05-23T09:57:49.760-0400,190,277,563,1065,,,,,,
2019-05-23T09:57:50.825-0400,306,851,68,1233,,,,,,
2019-05-23T09:57:52.058-0400,299,281,1142,1726,,,,,,
2019-05-23T09:57:53.785-0400,289,470,92,861,,,,,,
2019-05-23T09:57:54.646-0400,377,253,291,927,,,,,,
2019-05-23T09:57:55.574-0400,257,452,87,801,,,,,,
2019-05-23T09:57:56.375-0400,234,499,1179,1915,,,,,,
2019-05-23T09:57:58.291-0400,295,339,119,755,,,,,,
2019-05-23T09:57:59.047-0400,224,361,269,873,,,,,,
2019-05-23T09:57:59.920-0400,277,490,131,900,,,,,,
2019-05-23T09:58:00.820-0400,284,282,149,716,,,,,,
2019-05-23T09:58:01.537-0400,249,436,72,766,,,,,,
2019-05-23T09:58:02.304-0400,175,294,171,641,,,,,,
2019-05-23T09:58:02.946-0400,225,384,57,777,,,,,,
2019-05-23T09:58:03.723-0400,233,828,80,1144,,,,,,
2019-05-23T09:58:04.868-0400,295,440,90,828,,,,,,
2019-05-23T09:58:05.696-0400,252,331,151,736,,,,,,
2019-05-23T09:58:06.433-0400,228,515,274,1019,,,,,,
2019-05-23T09:58:07.452-0400,282,301,113,697,,,,,,
2019-05-23T09:58:08.150-0400,248,351,1517,2118,,,,,,
2019-05-23T09:58:10.268-0400,317,319,74,722,,,,,,
2019-05-23T09:58:10.991-0400,257,232,831,1328,,,,,,
2019-05-23T09:58:12.319-0400,277,483,114,880,,,,,,
2019-05-23T09:58:13.200-0400,239,354,1471,2067,,,,,,
2019-05-23T09:58:15.267-0400,221,285,62,570,,,,,,
2019-05-23T09:58:15.838-0400,192,289,383,878,,,,,,
2019-05-23T09:58:16.716-0400,335,278,65,680,,,,,,
2019-05-23T09:58:17.397-0400,218,587,95,904,,,,,,
2019-05-23T09:58:18.301-0400,288,439,101,829,,,,,,
2019-05-23T09:58:19.131-0400,275,358,297,931,,,,,,
2019-05-23T09:58:20.062-0400,256,312,62,631,,,,,,
2019-05-23T09:58:20.693-0400,249,311,524,1094,,,,,,
2019-05-23T09:58:21.788-0400,313,350,107,772,,,,,,
2019-05-23T09:58:22.560-0400,284,474,84,842,,,,,,
2019-05-23T09:58:23.406-0400,325,742,99,1169,,,,,,
2019-05-23T09:58:24.575-0400,264,435,132,843,,,,,,
2019-05-23T09:58:25.418-0400,204,313,81,599,,,,,,
2019-05-23T09:58:26.018-0400,224,970,94,1292,,,,,,
2019-05-23T09:58:27.310-0400,210,514,100,830,,,,,,
2019-05-23T09:58:28.141-0400,298,515,77,899,,,,,,
2019-05-23T09:58:29.041-0400,265,466,80,815,,,,,,
2019-05-23T09:58:29.857-0400,283,556,130,974,,,,,,
2019-05-23T09:58:30.831-0400,319,466,86,873,,,,,,
2019-05-23T09:58:31.705-0400,296,258,76,631,,,,,,
2019-05-23T09:58:32.336-0400,237,474,94,811,,,,,,
2019-05-23T09:58:33.148-0400,264,283,185,737,,,,,,
2019-05-23T09:58:33.886-0400,234,672,83,990,,,,,,
2019-05-23T09:58:34.876-0400,234,325,236,797,,,,,,
2019-05-23T09:58:35.673-0400,307,465,83,865,,,,,,
2019-05-23T09:58:36.539-0400,368,440,137,949,,,,,,
2019-05-23T09:58:37.489-0400,310,470,99,881,,,,,,
2019-05-23T09:58:38.371-0400,272,444,100,827,,,,,,
2019-05-23T09:58:39.198-0400,330,325,189,847,,,,,,
2019-05-23T09:58:40.046-0400,358,364,91,833,,,,,,
2019-05-23T09:58:40.880-0400,201,264,149,617,,,,,,
2019-05-23T09:58:41.497-0400,267,710,97,1077,,,,,,
2019-05-23T09:58:42.575-0400,281,304,186,777,,,,,,
2019-05-23T09:58:43.352-0400,296,360,80,738,,,,,,
2019-05-23T09:58:44.091-0400,294,752,965,2014,,,,,,
2019-05-23T09:58:46.106-0400,216,263,66,546,,,,,,
2019-05-23T09:58:46.653-0400,297,750,89,1139,,,,,,
2019-05-23T09:58:47.792-0400,265,459,101,825,,,,,,
2019-05-23T09:58:48.618-0400,263,449,117,830,,,,,,
2019-05-23T09:58:49.449-0400,263,543,76,883,,,,,,
2019-05-23T09:58:50.333-0400,249,287,75,617,,,,,,
2019-05-23T09:58:50.950-0400,220,284,267,773,,,,,,
2019-05-23T09:58:51.724-0400,231,865,115,1222,,,,,,
2019-05-23T09:58:52.946-0400,293,391,90,782,,,,,,
2019-05-23T09:58:53.729-0400,289,296,172,770,,,,,,
2019-05-23T09:58:54.499-0400,350,529,99,979,,,,,,
2019-05-23T09:58:55.478-0400,288,526,123,944,,,,,,
2019-05-23T09:58:56.423-0400,310,385,93,807,,,,,,
2019-05-23T09:58:57.231-0400,316,390,102,810,,,,,,
2019-05-23T09:58:58.041-0400,315,500,87,904,,,,,,
2019-05-23T09:58:58.946-0400,417,270,215,915,,,,,,
2019-05-23T09:58:59.861-0400,204,315,70,591,,,,,,
2019-05-23T09:59:00.453-0400,252,370,83,708,,,,,,
2019-05-23T09:59:01.162-0400,269,355,228,861,,,,,,
2019-05-23T09:59:02.023-0400,397,628,80,1119,,,,,,
2019-05-23T09:59:03.143-0400,305,419,231,956,,,,,,
2019-05-23T09:59:04.100-0400,281,411,99,794,,,,,,
2019-05-23T09:59:04.894-0400,273,548,87,910,,,,,,
2019-05-23T09:59:05.804-0400,254,312,102,673,,,,,,
2019-05-23T09:59:06.478-0400,301,278,283,868,,,,,,
2019-05-23T09:59:07.346-0400,247,579,124,951,,,,,,
2019-05-23T09:59:08.298-0400,214,367,197,788,,,,,,
2019-05-23T09:59:09.086-0400,284,305,74,663,,,,,,
2019-05-23T09:59:09.750-0400,217,587,1202,2016,,,,,,
2019-05-23T09:59:11.766-0400,232,376,67,680,,,,,,
2019-05-23T09:59:12.447-0400,228,623,98,951,,,,,,
2019-05-23T09:59:13.398-0400,375,306,150,840,,,,,,
2019-05-23T09:59:14.239-0400,284,297,93,676,,,,,,
2019-05-23T09:59:14.915-0400,200,736,90,1027,,,,,,
2019-05-23T09:59:15.943-0400,254,359,91,709,,,,,,
2019-05-23T09:59:16.652-0400,206,227,185,622,,,,,,
2019-05-23T09:59:17.275-0400,254,781,83,1137,,,,,,
2019-05-23T09:59:18.413-0400,351,572,77,1007,,,,,,
2019-05-23T09:59:19.420-0400,345,341,80,767,,,,,,
2019-05-23T09:59:20.187-0400,245,438,111,797,,,,,,
2019-05-23T09:59:20.984-0400,267,356,65,689,,,,,,
2019-05-23T09:59:21.674-0400,264,575,112,958,,,,,,
2019-05-23T09:59:22.632-0400,271,532,99,905,,,,,,
2019-05-23T09:59:23.537-0400,278,343,150,775,,,,,,
2019-05-23T09:59:24.313-0400,288,365,66,726,,,,,,
2019-05-23T09:59:25.039-0400,279,523,930,1734,,,,,,
2019-05-23T09:59:26.774-0400,258,497,93,853,,,,,,
2019-05-23T09:59:27.628-0400,330,598,2198,3130,,,,,,
2019-05-23T09:59:30.758-0400,287,350,213,856,,,,,,
2019-05-23T09:59:31.614-0400,209,344,309,865,,,,,,
2019-05-23T09:59:32.480-0400,323,594,180,1098,,,,,,
2019-05-23T09:59:33.578-0400,341,267,71,681,,,,,,
2019-05-23T09:59:34.259-0400,174,253,331,763,,,,,,
2019-05-23T09:59:35.023-0400,1021,1218,91,2341,,,,,,
2019-05-23T09:59:37.365-0400,199,252,73,526,,,,,,
2019-05-23T09:59:37.891-0400,296,398,989,1689,,,,,,
2019-05-23T09:59:39.581-0400,279,339,169,795,,,,,,
2019-05-23T09:59:40.377-0400,326,306,596,1234,,,,,,
2019-05-23T09:59:41.611-0400,241,319,494,1054,,,,,,
2019-05-23T09:59:42.666-0400,243,798,2002,3056,,,,,,
2019-05-23T09:59:45.722-0400,352,300,99,752,,,,,,
2019-05-23T09:59:46.475-0400,218,263,133,616,,,,,,
2019-05-23T09:59:47.092-0400,287,326,67,692,,,,,,
2019-05-23T09:59:47.784-0400,215,726,2015,2960,,,,,,
2019-05-23T09:59:50.744-0400,264,493,111,871,,,,,,
2019-05-23T09:59:51.616-0400,277,328,85,692,,,,,,
2019-05-23T09:59:52.308-0400,299,285,185,772,,,,,,
2019-05-23T09:59:53.080-0400,268,602,120,998,,,,,,
2019-05-23T09:59:54.079-0400,240,450,88,782,,,,,,
2019-05-23T09:59:54.861-0400,256,471,86,815,,,,,,
2019-05-23T09:59:55.677-0400,269,348,183,803,,,,,,
2019-05-23T09:59:56.481-0400,240,400,135,776,,,,,,
2019-05-23T09:59:57.257-0400,296,311,97,706,,,,,,
2019-05-23T09:59:57.964-0400,208,795,89,1102,,,,,,
2019-05-23T09:59:59.067-0400,231,299,105,637,,,,,,
2019-05-23T09:59:59.705-0400,224,245,82,555,,,,,,
2019-05-23T10:00:00.260-0400,244,255,66,566,,,,,,
2019-05-23T10:00:00.827-0400,191,420,106,718,,,,,,
2019-05-23T10:00:01.545-0400,261,392,99,753,,,,,,
2019-05-23T10:00:02.299-0400,253,409,136,800,,,,,,
2019-05-23T10:00:03.100-0400,305,575,93,974,,,,,,
2019-05-23T10:00:04.074-0400,284,459,87,836,,,,,,
2019-05-23T10:00:04.910-0400,317,495,97,911,,,,,,
2019-05-23T10:00:05.822-0400,316,283,73,674,,,,,,
2019-05-23T10:00:06.496-0400,268,319,72,660,,,,,,
2019-05-23T10:00:07.157-0400,296,398,76,771,,,,,,
2019-05-23T10:00:07.929-0400,242,932,109,1285,,,,,,
2019-05-23T10:00:09.215-0400,246,284,85,618,,,,,,
2019-05-23T10:00:09.833-0400,284,244,83,617,,,,,,
2019-05-23T10:00:10.450-0400,425,703,112,1247,,,,,,
2019-05-23T10:00:11.698-0400,385,303,79,785,,,,,,
2019-05-23T10:00:12.483-0400,342,205,262,811,,,,,,
2019-05-23T10:00:13.294-0400,273,554,85,923,,,,,,
2019-05-23T10:00:14.218-0400,645,378,290,1319,,,,,,
2019-05-23T10:00:15.537-0400,345,801,85,1233,,,,,,
2019-05-23T10:00:16.770-0400,259,471,103,838,,,,,,
2019-05-23T10:00:17.609-0400,357,459,121,957,,,,,,
2019-05-23T10:00:18.566-0400,242,290,65,602,,,,,,
2019-05-23T10:00:19.169-0400,224,271,305,802,,,,,,
